CODIGO_UNICO,COLUMNA,VALOR_BASE_ANTES,VALOR_ACTUAL_AUDITORIA,VALOR_PROPUESTO,ACCION_METODOLOGICA,ACCION_APLICADA,VALOR_DESPUES,CAMBIO_REAL,FUENTE_VALOR_PROPUESTO,REGLA_MATCH,CONFIANZA,MOTIVO,VALIDACION_ESPECIAL,VALOR_BASE_COINCIDE_CON_AUDITORIA
I162S2C1J4V3,MATCH_KEY,I162S2C1J4V3,I162S2C1J4V3,I162S2C1J4V3,MANTENER,MANTENER,I162S2C1J4V3,NO,ALGORITMO_METODOLOGICO_R1_R5,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,Llave principal de match.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C1J4V3,MATCH_COUNT,1,1,1,MANTENER,MANTENER,1,NO,ALGORITMO_METODOLOGICO_R1_R5,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,Cantidad de candidatos del método final.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C1J4V3,MATCH_CODIGO_UNICO_DERIVADO,I162S2C1J4V3,I162S2C1J4V3,I162S2C1J4V3,MANTENER,MANTENER,I162S2C1J4V3,NO,ALGORITMO_METODOLOGICO_R1_R5,MATCH_R1_CODIGO_UNICO_DERIVADO,ALTA,Código del candidato único.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,CODIGO_UNICO,I162S2C21J1V1,I162S2C21J1V1,I162S2C21J1V1,MANTENER,MANTENER,I162S2C21J1V1,NO,PROMEDIOS_MATRIZ.CODIGO_UNICO,CODIGO_EXACTO_MATRIZ,ALTA,Identificador exacto del programa en matriz.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,CODIGO_IES_NUM,162,162,162,MANTENER,MANTENER,162,NO,PROMEDIOS_MATRIZ.CODIGO_IES_NUM,CODIGO_EXACTO_MATRIZ,ALTA,Código IES desde matriz.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,COD_SEDE,2,2,2,MANTENER,MANTENER,2,NO,PROMEDIOS_MATRIZ.COD_SEDE,CODIGO_EXACTO_MATRIZ,ALTA,Sede desde matriz.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,COD_CARRERA_DERIVADO,21,21,21,MANTENER,MANTENER,21,NO,CODIGO_UNICO_PARSEADO,PARSEO_CODIGO_UNICO,ALTA,Código carrera derivado desde CODIGO_UNICO.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,JORNADA,1,1,1,MANTENER,MANTENER,1,NO,PROMEDIOS_MATRIZ.JORNADA,CODIGO_EXACTO_MATRIZ,ALTA,Jornada desde matriz.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,VERSION_DERIVADA,1,1,1,MANTENER,MANTENER,1,NO,CODIGO_UNICO_PARSEADO,PARSEO_CODIGO_UNICO,ALTA,Versión derivada desde CODIGO_UNICO.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,NOMBRE_CARRERA_ORIGINAL,INGENIERIA DE EJECUCION EN AUTOMATIZACION Y CONTROL INDUSTRIAL,INGENIERIA DE EJECUCION EN AUTOMATIZACION Y CONTROL INDUSTRIAL,INGENIERIA DE EJECUCION EN AUTOMATIZACION Y CONTROL INDUSTRIAL,MANTENER,MANTENER,INGENIERIA DE EJECUCION EN AUTOMATIZACION Y CONTROL INDUSTRIAL,NO,PROMEDIOS_MATRIZ.NOMBRE_CARRERA,CODIGO_EXACTO_MATRIZ,ALTA,Nombre carrera desde matriz.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,NOMBRE_CARRERA_NORMALIZADO,INGENIERIA DE EJECUCION EN AUTOMATIZACION Y CONTROL INDUSTRIAL,INGENIERIA DE EJECUCION EN AUTOMATIZACION Y CONTROL INDUSTRIAL,INGENIERIA DE EJECUCION EN AUTOMATIZACION Y CONTROL INDUSTRIAL,MANTENER,MANTENER,INGENIERIA DE EJECUCION EN AUTOMATIZACION Y CONTROL INDUSTRIAL,NO,PROMEDIOS_MATRIZ.NOMBRE_CARRERA,NORMALIZACION,ALTA,Nombre normalizado desde matriz.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,MODALIDAD_ORIGINAL,1,1,1,MANTENER,MANTENER,1,NO,PROMEDIOS_MATRIZ.MODALIDAD,CODIGO_EXACTO_MATRIZ,ALTA,Modalidad desde matriz.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,TIPO_PLAN_CARRERA_ORIGINAL,1,1,1,MANTENER,MANTENER,1,NO,PROMEDIOS_MATRIZ.TIPO_PLAN_CARRERA,CODIGO_EXACTO_MATRIZ,ALTA,Tipo plan desde matriz.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,CARACT_PLAN_ESPECIAL_ORIGINAL,NO APLICA,NO APLICA,NO APLICA,MANTENER,MANTENER,NO APLICA,NO,PROMEDIOS_MATRIZ.CARACT_PLAN_ESPECIAL,CODIGO_EXACTO_MATRIZ,ALTA,Característica de plan desde matriz.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,NIVEL_GLOBAL,1,1,1,MANTENER,MANTENER,1,NO,PROMEDIOS_MATRIZ.NIVEL_GLOBAL,CODIGO_EXACTO_MATRIZ,ALTA,Nivel global desde matriz.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,NIVEL_CARRERA,2,2,2,MANTENER,MANTENER,2,NO,PROMEDIOS_MATRIZ.NIVEL_CARRERA,CODIGO_EXACTO_MATRIZ,ALTA,Nivel carrera desde matriz.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,VIGENCIA,1,1,1,MANTENER,MANTENER,1,NO,PROMEDIOS_MATRIZ.VIGENCIA,CODIGO_EXACTO_MATRIZ,ALTA,Vigencia interna desde matriz.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,ESTADO_CRUCE_INDICES,FALTA_CREAR_EN_INDICES,FALTA_CREAR_EN_INDICES,FALTA_CREAR_EN_INDICES,MANTENER,MANTENER,FALTA_CREAR_EN_INDICES,NO,ARCHIVO_OPERATIVO_ACTUAL,MANTENER_TRAZABILIDAD_EXISTENTE,ALTA,Campo de trazabilidad ya poblado; no se recalcula en esta etapa.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,MOTIVO_ESTADO_CRUCE,No existe coincidencia exacta por CODIGO_UNICO ni match auxiliar fuerte,No existe coincidencia exacta por CODIGO_UNICO ni match auxiliar fuerte,No existe coincidencia exacta por CODIGO_UNICO ni match auxiliar fuerte,MANTENER,MANTENER,No existe coincidencia exacta por CODIGO_UNICO ni match auxiliar fuerte,NO,ARCHIVO_OPERATIVO_ACTUAL,MANTENER_TRAZABILIDAD_EXISTENTE,ALTA,Campo de trazabilidad ya poblado; no se recalcula en esta etapa.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,FUENTE,PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz,PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz,PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz,MANTENER,MANTENER,PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz,NO,ARCHIVO_OPERATIVO_ACTUAL,MANTENER_TRAZABILIDAD_EXISTENTE,ALTA,Campo de trazabilidad ya poblado; no se recalcula en esta etapa.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,REVISADO_MANUALMENTE,NO,NO,NO,MANTENER,MANTENER,NO,NO,ARCHIVO_OPERATIVO_ACTUAL,MANTENER_TRAZABILIDAD_EXISTENTE,ALTA,Campo de trazabilidad ya poblado; no se recalcula en esta etapa.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,OBSERVACION_AUDITORIA,Crear según PROMEDIOSDEALUMNOS_7804.xlsx hoja matriz; no encontrado en listado existente INDICES por CODIGO_UNICO.,Crear según PROMEDIOSDEALUMNOS_7804.xlsx hoja matriz; no encontrado en listado existente INDICES por CODIGO_UNICO.,Crear según PROMEDIOSDEALUMNOS_7804.xlsx hoja matriz; no encontrado en listado existente INDICES por CODIGO_UNICO.,MANTENER,MANTENER,Crear según PROMEDIOSDEALUMNOS_7804.xlsx hoja matriz; no encontrado en listado existente INDICES por CODIGO_UNICO.,NO,ARCHIVO_OPERATIVO_ACTUAL,MANTENER_TRAZABILIDAD_EXISTENTE,ALTA,Campo de trazabilidad ya poblado; no se recalcula en esta etapa.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Sede,Santiago,Santiago,Santiago,MANTENER,MANTENER,Santiago,NO,MAPEO_LOCAL_COD_SEDE_VALIDADO_EN_OPERATIVO,MAPEO_COD_SEDE_A_SEDE,ALTA,Mapa local observado en archivo operativo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Tipo de Carrera,Profesional,Profesional,Profesional,MANTENER,MANTENER,Profesional,NO,MAPEO_LOCAL_NIVEL_CARRERA,MAPEO_NIVEL_CARRERA,ALTA,Mapa local observado en archivo operativo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Nombre,INGENIERIA DE EJECUCION EN AUTOMATIZACION Y CONTROL INDUSTRIAL,INGENIERIA DE EJECUCION EN AUTOMATIZACION Y CONTROL INDUSTRIAL,INGENIERIA DE EJECUCION EN AUTOMATIZACION Y CONTROL INDUSTRIAL,MANTENER,MANTENER,INGENIERIA DE EJECUCION EN AUTOMATIZACION Y CONTROL INDUSTRIAL,NO,PROMEDIOS_MATRIZ.NOMBRE_CARRERA,CODIGO_EXACTO_MATRIZ,ALTA,Nombre de formulario desde matriz.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Mención o Especialidad,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin fuente explícita en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Año de inicio de Actividades,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin ANIO_INICIO usable o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Campus,República,República,República,MANTENER,MANTENER,República,NO,MAPEO_LOCAL_COD_SEDE_A_CAMPUS,MAPEO_REQUIERE_VALIDACION,MEDIA,Campus solo mapeado para sede 2; sede 3 queda REVISAR.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Horario,Diurno,Diurno,Diurno,MANTENER,MANTENER,Diurno,NO,MAPEO_LOCAL_JORNADA,MAPEO_JORNADA_A_HORARIO,ALTA,Mapa local observado en archivo operativo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Estado,Programa o Carrera Nueva(o),Programa o Carrera Nueva(o),Programa o Carrera Nueva(o),MANTENER,MANTENER,Programa o Carrera Nueva(o),NO,REGLA_OPERACIONAL_CREAR_FALTANTE,CONSTANTE_CONTROLADA,ALTA,Todos los 71 son programas faltantes a crear.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Tipo Programa,Programa Regular,Programa Regular,Programa Regular,MANTENER,MANTENER,Programa Regular,NO,MAPEO_LOCAL_TIPO_PLAN_CARRERA,MAPEO_TIPO_PLAN_A_TIPO_PROGRAMA,ALTA,Mapa local observado en archivo operativo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Detalle del Tipo de Programa (especiales),No aplica,No aplica,No aplica,MANTENER,MANTENER,No aplica,NO,PROMEDIOS_MATRIZ.TIPO_PLAN_CARRERA,REGLA_REGULAR_NO_APLICA,ALTA,Programa regular no requiere detalle especial.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Modalidad del Programa,Presencial,Presencial,Presencial,MANTENER,MANTENER,Presencial,NO,MAPEO_LOCAL_MODALIDAD,MAPEO_MODALIDAD_A_FORMULARIO,ALTA,Mapa local observado en archivo operativo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Área del Conocimiento,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin código de área usable o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Sub Área,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin fuente explícita en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Carrera Genérica,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin fuente explícita en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Título que otorga el programa,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin NOMBRE_TITULO usable o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Grado Académico que otorga el programa,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin fuente explícita en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Dependencia,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin fuente explícita en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Régimen,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin código REGIMEN usable o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Duración del programa en Semestres,8,8,8,MANTENER,MANTENER,8,NO,PROMEDIOS_MATRIZ.DURACION_TOTAL,CODIGO_EXACTO_MATRIZ,ALTA,Duración total en semestres desde matriz.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Ingreso Directo,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin código de requisito usable o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Ingreso desde un plan Común,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin fuente explícita en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Ingreso desde Bachillerato,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin fuente explícita en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Otro Tipo de Ingreso,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin fuente explícita en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Ingreso otro,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin fuente explícita en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,Observaciones,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; no encontrado en listado existente INDICES por CODIGO_UNICO.,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; no encontrado en listado existente INDICES por CODIGO_UNICO.,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; no encontrado en listado existente INDICES por CODIGO_UNICO.,MANTENER,MANTENER,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; no encontrado en listado existente INDICES por CODIGO_UNICO.,NO,ARCHIVO_OPERATIVO_ACTUAL,MANTENER_TRAZABILIDAD_EXISTENTE,ALTA,Campo de trazabilidad ya poblado; no se recalcula en esta etapa.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,ANIO_INICIO,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para ANIO_INICIO o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,REGIMEN,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para REGIMEN o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,DURACION_REGIMEN,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para DURACION_REGIMEN o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,NOMBRE_TITULO,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para NOMBRE_TITULO o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,ACREDITACION,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para ACREDITACION o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,REQUISITO_INGRESO,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para REQUISITO_INGRESO o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,SEMESTRES_RECONOCIDOS,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para SEMESTRES_RECONOCIDOS o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,AREA_ACTUAL,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para AREA_ACTUAL o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,AREA_ADMIN_DERECHO,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para AREA_ADMIN_DERECHO o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,AREA_AGRI_SILVI_PESCA_VET,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para AREA_AGRI_SILVI_PESCA_VET o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,AREA_ARTES_HUMANIDADES,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para AREA_ARTES_HUMANIDADES o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,AREA_CIENCIAS_NAT_MAT_ESTAD,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para AREA_CIENCIAS_NAT_MAT_ESTAD o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,AREA_CS_SOCIAL_PERIODISMO_INFO,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para AREA_CS_SOCIAL_PERIODISMO_INFO o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,AREA_EDUCACION,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para AREA_EDUCACION o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,AREA_INGE_INDUSTRIA_CONSTRUC,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para AREA_INGE_INDUSTRIA_CONSTRUC o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,AREA_SALUD_BIENESTAR,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para AREA_SALUD_BIENESTAR o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,AREA_SERVICIOS,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para AREA_SERVICIOS o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,AREA_TECNO_INFO_COMUNICA,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para AREA_TECNO_INFO_COMUNICA o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,VACANTES_PRIMER_SEMESTRE,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para VACANTES_PRIMER_SEMESTRE o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,VACANTES_SEGUNDO_SEMESTRE,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin valor usable para VACANTES_SEGUNDO_SEMESTRE o match ambiguo.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,FECHA_ADMISION_INICIAL,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin fuente documental explícita en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,MALLA_CURRICULAR,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin fuente documental explícita en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,PERFIL_EGRESO,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin fuente documental explícita en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,TEXTO_REQUISITO_INGRESO,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,No existe fuente textual explícita para este requisito en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,LICENCIA_ENS_MEDIA,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,No existe fuente textual explícita para este requisito en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,NOTAS_ENS_MEDIA,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,No existe fuente textual explícita para este requisito en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,PROMEDIO_MIN_ENS_MEDIA,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,No existe fuente textual explícita para este requisito en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,RECONOCIMIENTOS_APREN_PREVIOS,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,No existe fuente textual explícita para este requisito en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,EXPERIENCIA_LABORAL,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,No existe fuente textual explícita para este requisito en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,OTROS_REQUISITOS,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,No existe fuente textual explícita para este requisito en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,MAIL_DIFUSION_CARRERA,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,Sin fuente documental explícita en bases actuales.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,FORMATO_VALOR,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,VALOR_MATRICULA_ANUAL,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES.,APLICA_INSTRUCCION_METODOLOGICA,SI
I162S2C21J1V1,COSTO_TITULACION,REVISAR,REVISAR,,DEJAR_REVISAR,DEJAR_REVISAR,REVISAR,NO,,MATCH_R1_CODIGO_UNICO_DERIVADO,NULA,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES.,APLICA_INSTRUCCION_METODOLOGICA,SI
